Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
806,43,Male,Backpack,Accessories,25,Montana,L,Indigo,Spring,2.9,Yes,Next Day Air,Yes,Yes,32,Debit Card,Monthly
807,28,Male,Sandals,Footwear,37,New Mexico,L,Teal,Summer,3.8,Yes,Express,Yes,Yes,27,Credit Card,Annually
808,59,Male,Belt,Accessories,44,South Carolina,XL,Green,Summer,3.8,Yes,2-Day Shipping,Yes,Yes,31,Venmo,Monthly
809,28,Male,Shoes,Footwear,87,Ohio,M,Violet,Summer,3.0,Yes,Standard,Yes,Yes,36,Debit Card,Monthly
810,68,Male,Gloves,Accessories,24,North Carolina,M,Cyan,Summer,4.1,Yes,Standard,Yes,Yes,34,Cash,Weekly
811,20,Male,Belt,Accessories,30,Idaho,XL,Blue,Summer,3.4,Yes,Express,Yes,Yes,15,Bank Transfer,Quarterly
812,21,Male,Jacket,Outerwear,60,Oklahoma,L,Orange,Fall,2.5,Yes,Express,Yes,Yes,14,Credit Card,Annually
813,50,Male,Dress,Clothing,85,Georgia,XL,Charcoal,Spring,4.9,Yes,Next Day Air,Yes,Yes,46,Cash,Weekly
814,24,Male,Scarf,Accessories,80,Delaware,M,Black,Fall,4.5,Yes,Express,Yes,Yes,41,Debit Card,Annually
815,55,Male,Coat,Outerwear,48,Massachusetts,S,Lavender,Winter,4.9,Yes,2-Day Shipping,Yes,Yes,39,PayPal,Weekly
816,61,Male,Sunglasses,Accessories,46,Maine,S,Turquoise,Winter,3.5,Yes,Free Shipping,Yes,Yes,29,Bank Transfer,Quarterly
817,49,Male,Handbag,Accessories,80,Virginia,L,Turquoise,Winter,3.0,Yes,Express,Yes,Yes,39,PayPal,Monthly
818,33,Male,Jewelry,Accessories,75,Ohio,L,Teal,Summer,2.8,Yes,Next Day Air,Yes,Yes,11,Cash,Bi-Weekly
819,45,Male,Hoodie,Clothing,51,Nebraska,S,Lavender,Summer,3.7,Yes,Standard,Yes,Yes,4,Cash,Monthly
820,29,Male,Gloves,Accessories,22,Ohio,M,Purple,Spring,3.6,Yes,2-Day Shipping,Yes,Yes,33,Venmo,Monthly
821,58,Male,Coat,Outerwear,79,Kentucky,L,Blue,Winter,3.3,Yes,Next Day Air,Yes,Yes,37,Debit Card,Quarterly
822,22,Male,Sandals,Footwear,40,Tennessee,M,Teal,Spring,3.4,Yes,Free Shipping,Yes,Yes,32,Cash,Quarterly
823,55,Male,Boots,Footwear,36,Maine,M,Lavender,Fall,4.0,Yes,Free Shipping,Yes,Yes,44,Credit Card,Quarterly
824,19,Male,Pants,Clothing,67,Montana,S,Silver,Spring,4.6,Yes,Free Shipping,Yes,Yes,41,Bank Transfer,Quarterly
825,61,Male,Blouse,Clothing,79,Georgia,M,Brown,Fall,2.8,Yes,Express,Yes,Yes,32,Venmo,Annually
826,68,Male,Handbag,Accessories,32,Hawaii,M,Yellow,Fall,3.7,Yes,2-Day Shipping,Yes,Yes,13,Bank Transfer,Bi-Weekly
827,52,Male,Jewelry,Accessories,25,Rhode Island,XL,Brown,Spring,3.4,Yes,Standard,Yes,Yes,48,Debit Card,Quarterly
828,41,Male,Pants,Clothing,89,Nebraska,XL,Cyan,Fall,3.0,Yes,Express,Yes,Yes,3,Bank Transfer,Weekly
829,68,Male,Jeans,Clothing,37,North Carolina,S,Magenta,Fall,4.0,Yes,Next Day Air,Yes,Yes,7,Cash,Monthly
830,36,Male,Shirt,Clothing,40,Minnesota,M,Orange,Summer,4.9,Yes,Next Day Air,Yes,Yes,11,Cash,Monthly
831,55,Male,Belt,Accessories,55,Maryland,M,Maroon,Spring,4.9,Yes,Next Day Air,Yes,Yes,47,Credit Card,Weekly
832,28,Male,Jeans,Clothing,91,Hawaii,M,Green,Spring,3.3,Yes,2-Day Shipping,Yes,Yes,28,Debit Card,Monthly
833,39,Male,Jeans,Clothing,45,Oregon,L,Teal,Summer,4.4,Yes,Next Day Air,Yes,Yes,17,Bank Transfer,Quarterly
834,54,Male,Sweater,Clothing,84,New Mexico,L,Black,Fall,3.5,Yes,2-Day Shipping,Yes,Yes,11,PayPal,Monthly
835,40,Male,Sneakers,Footwear,22,Illinois,M,Magenta,Winter,4.2,Yes,Standard,Yes,Yes,12,Venmo,Annually
836,31,Male,Socks,Clothing,51,Utah,S,Olive,Fall,4.2,Yes,Standard,Yes,Yes,7,Credit Card,Monthly
837,30,Male,Socks,Clothing,92,Maine,L,Yellow,Fall,2.7,Yes,Standard,Yes,Yes,19,Venmo,Monthly
838,45,Male,Sunglasses,Accessories,33,Virginia,S,Purple,Fall,2.8,Yes,Store Pickup,Yes,Yes,24,Cash,Quarterly
839,48,Male,Sneakers,Footwear,54,Florida,M,Beige,Winter,3.8,Yes,Next Day Air,Yes,Yes,19,Venmo,Bi-Weekly
840,45,Male,Socks,Clothing,68,Ohio,M,Indigo,Fall,2.6,Yes,Free Shipping,Yes,Yes,39,PayPal,Annually
841,60,Male,Shoes,Footwear,36,Virginia,XL,Pink,Fall,3.0,Yes,2-Day Shipping,Yes,Yes,1,Credit Card,Monthly
842,59,Male,Blouse,Clothing,75,Kansas,M,Blue,Spring,3.3,No,2-Day Shipping,Yes,Yes,10,Debit Card,Monthly
843,18,Male,Shorts,Clothing,96,Arkansas,L,Cyan,Winter,4.9,No,Express,Yes,Yes,48,PayPal,Quarterly
844,70,Male,Jacket,Outerwear,34,Massachusetts,M,Orange,Spring,3.3,No,Next Day Air,Yes,Yes,24,Debit Card,Annually
845,65,Male,Jacket,Outerwear,30,Wisconsin,S,Maroon,Spring,4.4,No,2-Day Shipping,Yes,Yes,20,Credit Card,Weekly
846,29,Male,Scarf,Accessories,33,New Mexico,L,Violet,Summer,3.1,No,Next Day Air,Yes,Yes,49,Bank Transfer,Quarterly
847,22,Male,Jacket,Outerwear,41,North Carolina,M,Beige,Winter,2.5,No,Standard,Yes,Yes,25,Debit Card,Bi-Weekly
848,27,Male,Sweater,Clothing,50,Iowa,S,Gray,Summer,2.6,No,Next Day Air,Yes,Yes,21,Debit Card,Quarterly
849,59,Male,Boots,Footwear,55,Ohio,M,Brown,Fall,2.6,No,Next Day Air,Yes,Yes,21,Debit Card,Quarterly
850,62,Male,Hoodie,Clothing,34,Alabama,S,Indigo,Summer,3.3,No,Free Shipping,Yes,Yes,35,Cash,Bi-Weekly
851,34,Male,Hat,Accessories,28,Wyoming,M,Violet,Spring,3.5,No,Express,Yes,Yes,42,Credit Card,Quarterly
852,59,Male,T-shirt,Clothing,35,Alabama,XL,Blue,Spring,4.1,No,Store Pickup,Yes,Yes,3,PayPal,Quarterly
853,49,Male,Coat,Outerwear,96,Mississippi,M,Red,Winter,4.0,No,Store Pickup,Yes,Yes,11,PayPal,Monthly
854,18,Male,Dress,Clothing,58,Pennsylvania,S,Peach,Summer,2.7,No,2-Day Shipping,Yes,Yes,22,PayPal,Quarterly
855,55,Male,Shirt,Clothing,84,Wyoming,M,Olive,Fall,2.5,No,Standard,Yes,Yes,47,Credit Card,Weekly
856,38,Male,Skirt,Clothing,81,Maryland,XL,White,Fall,4.3,No,Next Day Air,Yes,Yes,33,Venmo,Quarterly
857,50,Male,Jewelry,Accessories,60,North Carolina,M,Magenta,Summer,3.3,No,Free Shipping,Yes,Yes,50,Debit Card,Weekly
858,61,Male,Hat,Accessories,56,Pennsylvania,M,Beige,Summer,2.6,No,Express,Yes,Yes,46,Credit Card,Bi-Weekly
859,22,Male,Scarf,Accessories,81,California,XL,Purple,Spring,4.0,No,Store Pickup,Yes,Yes,33,Credit Card,Bi-Weekly
860,48,Male,Jewelry,Accessories,56,Tennessee,S,White,Fall,2.6,No,Standard,Yes,Yes,45,Bank Transfer,Monthly
861,57,Male,Sunglasses,Accessories,35,Missouri,L,Indigo,Summer,4.9,No,Next Day Air,Yes,Yes,32,Debit Card,Monthly
862,33,Male,Coat,Outerwear,79,North Dakota,L,Charcoal,Spring,2.9,No,Standard,Yes,Yes,47,Venmo,Monthly
863,58,Male,Jacket,Outerwear,35,West Virginia,M,Pink,Winter,3.7,No,Standard,Yes,Yes,5,PayPal,Quarterly
864,18,Male,Coat,Outerwear,40,Oklahoma,S,Blue,Summer,4.4,No,Free Shipping,Yes,Yes,48,Bank Transfer,Bi-Weekly
865,65,Male,Scarf,Accessories,34,Pennsylvania,L,Blue,Fall,3.8,No,Express,Yes,Yes,22,Cash,Quarterly
866,62,Male,Belt,Accessories,30,Idaho,XL,Brown,Spring,4.5,No,Standard,Yes,Yes,45,Credit Card,Annually
867,35,Male,Backpack,Accessories,82,Washington,L,Teal,Summer,3.3,No,Store Pickup,Yes,Yes,43,Cash,Weekly
868,34,Male,T-shirt,Clothing,51,Arkansas,S,Purple,Fall,4.1,No,Next Day Air,Yes,Yes,48,Cash,Quarterly
869,45,Male,Jeans,Clothing,86,West Virginia,S,White,Winter,3.4,No,Next Day Air,Yes,Yes,7,Bank Transfer,Bi-Weekly
870,49,Male,Pants,Clothing,36,Louisiana,M,Turquoise,Winter,2.7,No,Free Shipping,Yes,Yes,2,PayPal,Weekly
871,40,Male,Backpack,Accessories,46,Arizona,M,Silver,Spring,3.8,No,Next Day Air,Yes,Yes,33,PayPal,Monthly
872,38,Male,Scarf,Accessories,43,Connecticut,M,Violet,Spring,4.2,No,Store Pickup,Yes,Yes,27,Cash,Monthly
873,68,Male,Jewelry,Accessories,35,South Dakota,L,Magenta,Spring,4.1,No,2-Day Shipping,Yes,Yes,20,Venmo,Quarterly
874,60,Male,Sneakers,Footwear,38,Delaware,S,Indigo,Winter,4.2,No,2-Day Shipping,Yes,Yes,46,Venmo,Quarterly
875,19,Male,Coat,Outerwear,41,Tennessee,S,Peach,Summer,3.0,No,Free Shipping,Yes,Yes,30,Bank Transfer,Quarterly
876,57,Male,Coat,Outerwear,43,New Hampshire,S,Beige,Fall,2.6,No,Standard,Yes,Yes,48,Credit Card,Annually
877,58,Male,Sunglasses,Accessories,27,Vermont,M,Black,Summer,3.2,No,Store Pickup,Yes,Yes,47,Bank Transfer,Weekly
878,49,Male,Handbag,Accessories,83,Idaho,S,Turquoise,Spring,3.6,No,Next Day Air,Yes,Yes,27,Credit Card,Weekly
879,19,Male,Sweater,Clothing,88,North Carolina,M,Peach,Fall,2.6,No,Next Day Air,Yes,Yes,45,Bank Transfer,Monthly
880,50,Male,Pants,Clothing,43,Nevada,L,Gold,Spring,4.4,No,Express,Yes,Yes,2,Credit Card,Weekly
881,30,Male,Gloves,Accessories,61,Delaware,XL,Silver,Fall,3.0,No,Free Shipping,Yes,Yes,39,Cash,Monthly
882,35,Male,Hoodie,Clothing,38,Tennessee,S,Charcoal,Spring,4.3,No,Free Shipping,Yes,Yes,8,Debit Card,Monthly
883,33,Male,T-shirt,Clothing,83,Massachusetts,S,Olive,Spring,3.0,No,Next Day Air,Yes,Yes,6,Venmo,Quarterly
884,69,Male,Sneakers,Footwear,42,Texas,M,Peach,Fall,2.8,No,Store Pickup,Yes,Yes,26,Bank Transfer,Weekly
885,27,Male,Shorts,Clothing,40,Nebraska,M,Teal,Fall,2.8,No,Standard,Yes,Yes,50,Cash,Monthly
886,28,Male,Hoodie,Clothing,76,Texas,L,Cyan,Fall,3.0,No,Standard,Yes,Yes,31,Cash,Monthly
887,22,Male,Shoes,Footwear,56,New York,S,Olive,Summer,4.1,No,Next Day Air,Yes,Yes,4,Credit Card,Monthly
888,69,Male,Hoodie,Clothing,72,Washington,XL,Pink,Spring,4.6,No,Free Shipping,Yes,Yes,32,PayPal,Quarterly
889,28,Male,Sunglasses,Accessories,65,Maryland,M,Purple,Summer,4.8,No,Next Day Air,Yes,Yes,11,PayPal,Monthly
890,55,Male,Skirt,Clothing,40,New Hampshire,L,Violet,Fall,2.6,No,Next Day Air,Yes,Yes,47,Bank Transfer,Quarterly
891,30,Male,Hat,Accessories,43,New York,S,Peach,Fall,4.0,No,2-Day Shipping,Yes,Yes,37,Cash,Weekly
892,25,Male,Sunglasses,Accessories,62,California,L,Lavender,Spring,4.5,No,Store Pickup,Yes,Yes,24,Credit Card,Bi-Weekly
893,34,Male,Jewelry,Accessories,36,Louisiana,M,Indigo,Spring,3.1,No,Standard,Yes,Yes,36,Credit Card,Weekly
894,22,Male,Sneakers,Footwear,74,Pennsylvania,M,Magenta,Winter,4.0,No,Next Day Air,Yes,Yes,40,Debit Card,Bi-Weekly
895,63,Male,T-shirt,Clothing,63,Florida,XL,Peach,Fall,3.2,No,Express,Yes,Yes,25,Cash,Quarterly
896,70,Male,Handbag,Accessories,37,North Carolina,S,Charcoal,Spring,4.3,No,2-Day Shipping,Yes,Yes,12,Credit Card,Annually
897,36,Male,Hat,Accessories,52,Massachusetts,S,Purple,Fall,2.5,No,Store Pickup,Yes,Yes,38,Cash,Bi-Weekly
898,42,Male,Sweater,Clothing,35,Iowa,M,Orange,Spring,4.9,No,Express,Yes,Yes,40,Cash,Quarterly
899,27,Male,Sandals,Footwear,80,North Dakota,M,Lavender,Summer,2.7,No,2-Day Shipping,Yes,Yes,10,Bank Transfer,Weekly
900,50,Male,Shirt,Clothing,68,Delaware,XL,Maroon,Spring,4.8,No,Store Pickup,Yes,Yes,22,Debit Card,Bi-Weekly
901,37,Male,Hoodie,Clothing,80,New Hampshire,XL,White,Winter,4.7,No,Express,Yes,Yes,46,Venmo,Monthly
902,67,Male,Jewelry,Accessories,26,Kentucky,M,Lavender,Summer,3.9,No,Standard,Yes,Yes,30,PayPal,Monthly
903,67,Male,Shirt,Clothing,78,Illinois,M,Black,Spring,3.7,No,Express,Yes,Yes,20,Bank Transfer,Bi-Weekly
904,50,Male,Hoodie,Clothing,98,North Carolina,S,Teal,Spring,4.3,No,Store Pickup,Yes,Yes,25,Cash,Monthly
905,36,Male,Shoes,Footwear,36,Connecticut,XL,Magenta,Winter,4.1,No,2-Day Shipping,Yes,Yes,29,Cash,Weekly
906,65,Male,Skirt,Clothing,80,Massachusetts,L,Peach,Winter,3.6,No,2-Day Shipping,Yes,Yes,32,Bank Transfer,Quarterly
907,23,Male,Handbag,Accessories,68,Illinois,S,Cyan,Summer,4.8,No,Free Shipping,Yes,Yes,37,Cash,Bi-Weekly
908,18,Male,Pants,Clothing,51,Iowa,M,Purple,Summer,4.7,No,Express,Yes,Yes,32,Venmo,Monthly
909,58,Male,Coat,Outerwear,50,Alabama,L,Purple,Spring,3.9,No,Standard,Yes,Yes,42,Debit Card,Monthly
910,39,Male,Gloves,Accessories,33,Ohio,S,Silver,Winter,4.7,No,Next Day Air,Yes,Yes,23,PayPal,Monthly
911,69,Male,T-shirt,Clothing,81,Ohio,L,Green,Spring,3.5,No,Store Pickup,Yes,Yes,27,Venmo,Monthly
912,68,Male,Boots,Footwear,23,Nevada,L,Teal,Winter,4.4,No,Standard,Yes,Yes,43,PayPal,Quarterly
913,31,Male,Sneakers,Footwear,79,Nevada,L,Pink,Summer,3.0,No,Express,Yes,Yes,30,Cash,Quarterly
914,48,Male,Sneakers,Footwear,38,Wisconsin,M,Indigo,Summer,4.2,No,Standard,Yes,Yes,7,Bank Transfer,Quarterly
915,59,Male,Hat,Accessories,36,Tennessee,XL,Red,Winter,4.3,No,Next Day Air,Yes,Yes,17,Debit Card,Annually
916,34,Male,Pants,Clothing,81,Florida,M,Violet,Spring,2.6,No,Store Pickup,Yes,Yes,10,PayPal,Monthly
917,21,Male,Jewelry,Accessories,27,Georgia,L,Cyan,Spring,3.3,No,Store Pickup,Yes,Yes,40,Venmo,Annually
918,29,Male,Jewelry,Accessories,36,Kentucky,S,Red,Winter,2.7,No,Next Day Air,Yes,Yes,50,Venmo,Monthly
919,62,Male,Handbag,Accessories,34,Connecticut,M,Gold,Fall,4.0,No,Standard,Yes,Yes,8,PayPal,Quarterly
920,27,Male,Shirt,Clothing,56,Idaho,M,Pink,Summer,4.0,No,Free Shipping,Yes,Yes,6,Bank Transfer,Quarterly
921,49,Male,Dress,Clothing,82,Georgia,L,Cyan,Spring,2.9,No,2-Day Shipping,Yes,Yes,44,Credit Card,Monthly
922,67,Male,T-shirt,Clothing,58,Tennessee,S,Red,Fall,2.6,No,Express,Yes,Yes,47,PayPal,Quarterly
923,20,Male,Shoes,Footwear,21,Hawaii,M,Gold,Summer,4.8,No,Express,Yes,Yes,6,Venmo,Quarterly
924,37,Male,Belt,Accessories,51,Maryland,M,Charcoal,Fall,4.4,No,Standard,Yes,Yes,11,Cash,Quarterly
925,69,Male,Belt,Accessories,64,Nevada,L,Orange,Summer,4.0,No,2-Day Shipping,Yes,Yes,41,Bank Transfer,Annually
926,37,Male,Scarf,Accessories,27,North Dakota,S,Blue,Summer,3.2,No,Next Day Air,Yes,Yes,9,Venmo,Monthly
927,63,Male,Shorts,Clothing,57,Oklahoma,S,Orange,Fall,3.1,No,2-Day Shipping,Yes,Yes,37,PayPal,Bi-Weekly
928,47,Male,Sandals,Footwear,82,North Carolina,M,Blue,Winter,4.2,No,Express,Yes,Yes,13,PayPal,Weekly
929,26,Male,Pants,Clothing,71,Tennessee,L,White,Summer,3.0,No,2-Day Shipping,Yes,Yes,24,Debit Card,Bi-Weekly
930,68,Male,Dress,Clothing,86,Montana,M,Green,Winter,4.2,No,Standard,Yes,Yes,47,PayPal,Quarterly
931,51,Male,T-shirt,Clothing,69,Wisconsin,M,Silver,Winter,2.9,No,Next Day Air,Yes,Yes,21,Venmo,Quarterly
932,60,Male,Socks,Clothing,73,New Jersey,XL,Beige,Summer,3.6,No,Free Shipping,Yes,Yes,16,PayPal,Quarterly
933,68,Male,Scarf,Accessories,66,Mississippi,L,Violet,Summer,3.6,No,Standard,Yes,Yes,37,Debit Card,Monthly
934,25,Male,Backpack,Accessories,79,Wyoming,S,Gray,Fall,4.5,No,2-Day Shipping,Yes,Yes,3,Cash,Annually
935,57,Male,Skirt,Clothing,67,Illinois,S,Red,Spring,3.2,No,Express,Yes,Yes,33,Cash,Monthly
936,41,Male,Socks,Clothing,70,Louisiana,M,Lavender,Spring,3.9,No,Next Day Air,Yes,Yes,15,Debit Card,Annually
937,59,Male,Coat,Outerwear,65,Oregon,L,Peach,Spring,4.6,No,Store Pickup,Yes,Yes,42,Bank Transfer,Monthly
938,44,Male,Jewelry,Accessories,61,South Dakota,M,Indigo,Winter,2.5,No,Express,Yes,Yes,42,Cash,Monthly
939,35,Male,Belt,Accessories,66,New Jersey,M,Beige,Spring,4.1,No,Store Pickup,Yes,Yes,26,PayPal,Quarterly
940,54,Male,Skirt,Clothing,36,Iowa,M,Black,Spring,4.8,No,Standard,Yes,Yes,24,Debit Card,Bi-Weekly
941,37,Male,Dress,Clothing,37,South Carolina,M,Teal,Spring,4.9,No,Express,Yes,Yes,23,Debit Card,Annually
942,20,Male,T-shirt,Clothing,48,Indiana,M,Blue,Summer,2.8,No,Free Shipping,Yes,Yes,44,Bank Transfer,Annually
943,23,Male,Skirt,Clothing,38,Oregon,S,Beige,Spring,4.9,No,Standard,Yes,Yes,34,Cash,Bi-Weekly
944,61,Male,Shorts,Clothing,86,New York,L,Teal,Summer,3.5,No,Free Shipping,Yes,Yes,43,Bank Transfer,Quarterly
945,23,Male,Pants,Clothing,54,Louisiana,M,Yellow,Spring,4.5,No,2-Day Shipping,Yes,Yes,4,Credit Card,Weekly
946,47,Male,Jeans,Clothing,79,Maine,M,Magenta,Spring,3.9,No,Standard,Yes,Yes,29,Credit Card,Bi-Weekly
947,63,Male,Jeans,Clothing,73,Indiana,M,Beige,Summer,4.1,No,2-Day Shipping,Yes,Yes,27,Credit Card,Annually
948,56,Male,Hat,Accessories,64,Iowa,L,Maroon,Fall,3.0,No,Express,Yes,Yes,37,Credit Card,Quarterly
949,68,Male,Blouse,Clothing,34,Mississippi,M,Magenta,Summer,3.3,No,Next Day Air,Yes,Yes,11,Credit Card,Weekly
950,64,Male,Shirt,Clothing,87,Arkansas,XL,Teal,Summer,4.9,No,Free Shipping,Yes,Yes,28,Debit Card,Annually
951,49,Male,Coat,Outerwear,63,Florida,M,Turquoise,Summer,4.0,No,2-Day Shipping,Yes,Yes,42,Venmo,Quarterly
952,40,Male,Jacket,Outerwear,62,Alaska,L,Pink,Fall,5.0,No,2-Day Shipping,Yes,Yes,18,Credit Card,Monthly
953,54,Male,Sneakers,Footwear,72,Vermont,L,Violet,Fall,3.9,No,Standard,Yes,Yes,26,PayPal,Annually
954,40,Male,Socks,Clothing,64,New Jersey,M,Brown,Summer,3.9,No,2-Day Shipping,Yes,Yes,17,Cash,Annually
955,49,Male,Sandals,Footwear,79,Maryland,M,Indigo,Fall,4.5,No,Free Shipping,Yes,Yes,3,Debit Card,Weekly
956,27,Male,Coat,Outerwear,29,Connecticut,XL,Black,Winter,4.4,No,Store Pickup,Yes,Yes,7,PayPal,Weekly
957,27,Male,Shoes,Footwear,51,Illinois,XL,Black,Summer,3.1,No,2-Day Shipping,Yes,Yes,46,Venmo,Monthly
958,48,Male,Scarf,Accessories,29,Maryland,S,Olive,Spring,2.9,No,Standard,Yes,Yes,14,Venmo,Quarterly
959,40,Male,Sneakers,Footwear,72,Minnesota,M,Orange,Winter,3.7,No,Free Shipping,Yes,Yes,23,Bank Transfer,Annually
960,67,Male,Belt,Accessories,69,Florida,M,Pink,Spring,3.2,No,2-Day Shipping,Yes,Yes,20,Credit Card,Quarterly
961,52,Male,Handbag,Accessories,74,California,M,Olive,Spring,3.5,No,Standard,Yes,Yes,38,Bank Transfer,Monthly
962,22,Male,Handbag,Accessories,44,Mississippi,S,Cyan,Fall,3.0,No,Free Shipping,Yes,Yes,16,Venmo,Quarterly
963,62,Male,Boots,Footwear,70,Washington,M,White,Summer,4.1,No,Next Day Air,Yes,Yes,48,Credit Card,Quarterly
964,20,Male,Boots,Footwear,90,Wisconsin,S,Red,Winter,2.9,No,2-Day Shipping,Yes,Yes,8,Debit Card,Annually
965,41,Male,Pants,Clothing,77,Pennsylvania,M,Blue,Winter,3.8,No,Next Day Air,Yes,Yes,16,Bank Transfer,Bi-Weekly
966,34,Male,Sunglasses,Accessories,63,Missouri,M,Olive,Fall,4.1,No,Next Day Air,Yes,Yes,5,Cash,Quarterly
967,23,Male,Hoodie,Clothing,94,Oklahoma,M,Green,Spring,4.6,No,Store Pickup,Yes,Yes,14,Venmo,Quarterly
968,32,Male,Shoes,Footwear,64,Pennsylvania,M,Yellow,Summer,2.5,No,Free Shipping,Yes,Yes,18,Credit Card,Weekly
969,68,Male,Handbag,Accessories,37,Kentucky,XL,Black,Spring,3.7,No,Express,Yes,Yes,14,Debit Card,Quarterly
970,30,Male,Jacket,Outerwear,81,Vermont,M,Blue,Fall,3.8,No,Free Shipping,Yes,Yes,5,Cash,Quarterly
971,62,Male,Pants,Clothing,37,Utah,XL,Lavender,Summer,3.7,No,Free Shipping,Yes,Yes,3,Venmo,Quarterly
972,50,Male,Boots,Footwear,53,Nebraska,XL,Cyan,Fall,2.6,No,Free Shipping,Yes,Yes,12,Cash,Quarterly
973,55,Male,Boots,Footwear,59,Pennsylvania,M,Cyan,Spring,3.1,No,Store Pickup,Yes,Yes,43,Cash,Quarterly
974,19,Male,Sweater,Clothing,38,Vermont,M,Gold,Winter,2.5,No,Next Day Air,Yes,Yes,35,Credit Card,Monthly
975,69,Male,Pants,Clothing,39,Kansas,L,Red,Winter,3.9,No,Free Shipping,Yes,Yes,21,Bank Transfer,Weekly
976,62,Male,Shorts,Clothing,55,Illinois,M,Yellow,Summer,3.7,No,Store Pickup,Yes,Yes,18,Venmo,Weekly
977,28,Male,Gloves,Accessories,82,North Carolina,S,Turquoise,Fall,2.6,No,Free Shipping,Yes,Yes,16,Debit Card,Weekly
978,53,Male,Sandals,Footwear,71,Ohio,S,Cyan,Fall,3.4,No,Store Pickup,Yes,Yes,18,Venmo,Monthly
979,27,Male,Blouse,Clothing,52,Illinois,L,Yellow,Spring,4.9,No,Store Pickup,Yes,Yes,19,Bank Transfer,Monthly
980,55,Male,Jacket,Outerwear,52,Indiana,S,Yellow,Winter,3.9,No,Express,Yes,Yes,1,Cash,Annually
981,34,Male,Jewelry,Accessories,37,Kansas,XL,Maroon,Winter,3.6,No,Express,Yes,Yes,39,Bank Transfer,Annually
982,25,Male,Hat,Accessories,65,Illinois,L,Brown,Spring,4.6,No,Standard,Yes,Yes,49,Venmo,Bi-Weekly
983,66,Male,Socks,Clothing,84,Pennsylvania,M,Gold,Spring,4.0,No,2-Day Shipping,Yes,Yes,43,Credit Card,Monthly
984,57,Male,Handbag,Accessories,23,New York,M,Charcoal,Summer,3.6,No,Free Shipping,Yes,Yes,31,Debit Card,Quarterly
985,23,Male,Sweater,Clothing,37,Idaho,M,Red,Spring,3.0,No,Store Pickup,Yes,Yes,46,PayPal,Quarterly
986,42,Male,Hat,Accessories,53,New Mexico,M,White,Summer,4.4,No,Store Pickup,Yes,Yes,35,Debit Card,Quarterly
987,25,Male,Dress,Clothing,92,Michigan,S,Charcoal,Spring,4.4,No,2-Day Shipping,Yes,Yes,42,Credit Card,Quarterly
988,62,Male,Coat,Outerwear,34,New Jersey,XL,Magenta,Spring,4.8,No,Standard,Yes,Yes,32,Debit Card,Quarterly
989,41,Male,Scarf,Accessories,64,New Jersey,L,White,Winter,2.9,No,Store Pickup,Yes,Yes,48,Debit Card,Annually
990,58,Male,Hoodie,Clothing,56,Hawaii,XL,Pink,Winter,3.1,No,Express,Yes,Yes,34,Credit Card,Weekly
991,56,Male,Socks,Clothing,32,Nevada,M,Lavender,Summer,4.0,No,Next Day Air,Yes,Yes,15,Bank Transfer,Quarterly
992,70,Male,Socks,Clothing,81,Indiana,S,Silver,Summer,3.9,No,2-Day Shipping,Yes,Yes,2,Cash,Bi-Weekly
993,42,Male,Dress,Clothing,46,New York,M,Violet,Fall,3.4,No,Standard,Yes,Yes,30,Bank Transfer,Weekly
994,27,Male,Hoodie,Clothing,75,Louisiana,M,Charcoal,Winter,2.7,No,Standard,Yes,Yes,27,Cash,Bi-Weekly
995,65,Male,T-shirt,Clothing,89,Virginia,M,Charcoal,Spring,3.5,No,Express,Yes,Yes,18,Venmo,Monthly
996,62,Male,Boots,Footwear,40,Oregon,M,Peach,Winter,4.5,No,Express,Yes,Yes,48,Venmo,Monthly
997,52,Male,Jeans,Clothing,31,New Hampshire,XL,Purple,Winter,4.1,No,Free Shipping,Yes,Yes,24,Cash,Bi-Weekly
998,28,Male,Sandals,Footwear,41,Massachusetts,L,Magenta,Fall,4.0,No,Standard,Yes,Yes,8,Cash,Quarterly
999,39,Male,Sandals,Footwear,23,Montana,XL,Red,Winter,4.9,No,Express,Yes,Yes,49,PayPal,Annually
1000,30,Male,Hat,Accessories,53,Indiana,M,Peach,Fall,4.1,No,Standard,Yes,Yes,38,Cash,Monthly
1001,45,Male,Coat,Outerwear,55,West Virginia,S,Olive,Winter,3.6,No,Express,Yes,Yes,4,Cash,Monthly
1002,47,Male,Boots,Footwear,77,Ohio,XL,Gold,Spring,4.1,No,2-Day Shipping,Yes,Yes,34,Debit Card,Quarterly
1003,68,Male,Skirt,Clothing,69,Minnesota,M,Turquoise,Fall,3.9,No,Standard,Yes,Yes,45,Credit Card,Bi-Weekly
1004,63,Male,Shirt,Clothing,83,Virginia,XL,Green,Spring,4.1,No,Store Pickup,Yes,Yes,30,Debit Card,Quarterly
1005,20,Male,Shirt,Clothing,44,Connecticut,L,Maroon,Summer,2.8,No,Next Day Air,Yes,Yes,2,Credit Card,Monthly
1006,29,Male,Boots,Footwear,52,Tennessee,L,Brown,Winter,4.8,No,Store Pickup,Yes,Yes,44,Venmo,Bi-Weekly
1007,52,Male,Sweater,Clothing,82,Vermont,S,Blue,Winter,2.5,No,Next Day Air,Yes,Yes,1,Venmo,Monthly
